Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,127601,-,-,-,44.05,-123.1,-8,134,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,Cloud Type,GHI
2013,1,7,18,30,7.800000000000001,0,0,4,0
2013,1,7,19,30,7.800000000000001,0,0,7,0
2013,1,7,20,30,7.800000000000001,0,0,7,0
2013,1,7,21,30,7.7,0,0,7,0
2013,1,7,22,30,7.7,0,0,4,0
2013,1,7,23,30,7.800000000000001,0,0,7,0
2013,1,8,0,30,7.800000000000001,0,0,7,0
2013,1,8,1,30,7.9,0,0,7,0
2013,1,8,2,30,8.1,0,0,4,0
2013,1,8,3,30,8.200000000000001,0,0,4,0
2013,1,8,4,30,8.200000000000001,0,0,7,0
2013,1,8,5,30,8.200000000000001,0,0,7,0
2013,1,8,6,30,8.200000000000001,0,0,6,0
2013,1,8,7,30,8.200000000000001,0,0,6,0
2013,1,8,8,30,8.1,26,0,7,26
2013,1,8,9,30,8.1,43,0,4,43
2013,1,8,10,30,8.1,48,0,4,48
2013,1,8,11,30,8.1,129,0,4,129
2013,1,8,12,30,8.1,108,0,4,108
2013,1,8,13,30,8.3,72,0,4,72
2013,1,8,14,30,8.5,17,0,4,17
2013,1,8,15,30,8.6,15,0,4,15
2013,1,8,16,30,8.200000000000001,18,297,1,32
2013,1,8,17,30,8,0,0,0,0
2013,1,8,18,30,7.9,0,0,1,0
2013,1,8,19,30,7.9,0,0,7,0
2013,1,8,20,30,7.800000000000001,0,0,7,0
2013,1,8,21,30,7.800000000000001,0,0,7,0
2013,1,8,22,30,7.7,0,0,6,0
2013,1,8,23,30,7.6000000000000005,0,0,7,0
2013,1,9,0,30,7.6000000000000005,0,0,6,0
2013,1,9,1,30,7.7,0,0,7,0
2013,1,9,2,30,7.7,0,0,6,0
2013,1,9,3,30,7.800000000000001,0,0,6,0
2013,1,9,4,30,7.6000000000000005,0,0,7,0
2013,1,9,5,30,7.1000000000000005,0,0,7,0
2013,1,9,6,30,6.4,0,0,7,0
2013,1,9,7,30,5.9,0,0,7,0
2013,1,9,8,30,5.4,27,0,7,27
2013,1,9,9,30,4.9,82,2,7,83
2013,1,9,10,30,4.6000000000000005,5,0,7,5
2013,1,9,11,30,4.6000000000000005,59,0,7,59
2013,1,9,12,30,4.6000000000000005,174,96,7,213
2013,1,9,13,30,4.4,158,182,4,227
2013,1,9,14,30,4.1000000000000005,120,211,2,184
2013,1,9,15,30,3.8000000000000003,47,596,0,161
2013,1,9,16,30,2.8000000000000003,17,0,4,17
2013,1,9,17,30,2.3000000000000003,0,0,7,0
2013,1,9,18,30,2,0,0,4,0
2013,1,9,19,30,1.9000000000000001,0,0,4,0
2013,1,9,20,30,1.9000000000000001,0,0,4,0
2013,1,9,21,30,1.9000000000000001,0,0,4,0
2013,1,9,22,30,1.8,0,0,4,0
2013,1,9,23,30,1.7000000000000002,0,0,4,0
2013,1,10,0,30,1.7000000000000002,0,0,4,0
2013,1,10,1,30,1.7000000000000002,0,0,4,0
2013,1,10,2,30,1.7000000000000002,0,0,4,0
2013,1,10,3,30,1.7000000000000002,0,0,4,0
2013,1,10,4,30,1.6,0,0,4,0
2013,1,10,5,30,1.5,0,0,4,0
2013,1,10,6,30,1.4000000000000001,0,0,6,0
2013,1,10,7,30,1.5,0,0,6,0
2013,1,10,8,30,1.9000000000000001,33,0,7,33
2013,1,10,9,30,2.3000000000000003,8,0,4,8
2013,1,10,10,30,2.6,134,220,4,207
2013,1,10,11,30,2.8000000000000003,169,128,4,219
2013,1,10,12,30,2.9000000000000004,150,14,4,156
2013,1,10,13,30,3.1,152,45,4,170
2013,1,10,14,30,3.1,40,0,4,40
2013,1,10,15,30,3.2,41,0,4,41
2013,1,10,16,30,2.7,11,0,4,11
2013,1,10,17,30,2.4000000000000004,0,0,4,0
2013,1,10,18,30,2.1,0,0,4,0
2013,1,10,19,30,1.7000000000000002,0,0,4,0
2013,1,10,20,30,1.4000000000000001,0,0,4,0
2013,1,10,21,30,1.2000000000000002,0,0,1,0
2013,1,10,22,30,1.1,0,0,4,0
2013,1,10,23,30,1,0,0,4,0
2013,1,11,0,30,1,0,0,4,0
2013,1,11,1,30,1,0,0,4,0
2013,1,11,2,30,1,0,0,4,0
2013,1,11,3,30,0.9,0,0,4,0
2013,1,11,4,30,0.8,0,0,4,0
2013,1,11,5,30,0.6000000000000001,0,0,4,0
2013,1,11,6,30,0.5,0,0,4,0
2013,1,11,7,30,0.6000000000000001,0,0,4,0
2013,1,11,8,30,1.1,30,480,0,79
2013,1,11,9,30,1.9000000000000001,92,73,4,109
2013,1,11,10,30,2.6,57,832,0,336
2013,1,11,11,30,3.1,59,892,1,412
2013,1,11,12,30,3.4000000000000004,59,906,0,432
