Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,478473,-,-,-,39.77,-105.22,-7,1867,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Cloud Type,GHI,DHI,DNI
2013,10,23,10,30,16.400000000000002,0,636,54,997
2013,10,23,11,30,17.1,0,684,55,1010
2013,10,23,12,30,17.5,0,664,56,999
2013,10,23,13,30,17.6,0,587,53,977
2013,10,23,14,30,17,0,454,48,930
2013,10,23,15,30,15.100000000000001,0,280,40,830
2013,10,23,16,30,13.700000000000001,0,91,25,584
2013,10,23,17,30,9.3,0,0,0,0
2013,10,23,18,30,7.9,1,0,0,0
2013,10,23,19,30,6.800000000000001,0,0,0,0
2013,10,23,20,30,6.2,1,0,0,0
2013,10,23,21,30,5.9,0,0,0,0
2013,10,23,22,30,5.4,1,0,0,0
2013,10,23,23,30,4.6000000000000005,0,0,0,0
2013,10,24,0,30,3.9000000000000004,0,0,0,0
2013,10,24,1,30,3.2,0,0,0,0
2013,10,24,2,30,2.4000000000000004,0,0,0,0
2013,10,24,3,30,1.7000000000000002,0,0,0,0
2013,10,24,4,30,1.3,0,0,0,0
2013,10,24,5,30,1.1,0,0,0,0
2013,10,24,6,30,2.3000000000000003,1,16,11,257
2013,10,24,7,30,5.300000000000001,0,185,38,726
2013,10,24,8,30,8.6,0,372,53,879
2013,10,24,9,30,11.3,0,529,61,949
2013,10,24,10,30,13.3,0,636,65,986
2013,10,24,11,30,14.700000000000001,0,679,62,1000
2013,10,24,12,30,15.5,0,663,61,996
2013,10,24,13,30,15.8,3,476,176,553
2013,10,24,14,30,15.3,2,347,156,440
2013,10,24,15,30,13.5,4,117,108,31
2013,10,24,16,30,12.200000000000001,4,50,39,103
2013,10,24,17,30,7.5,7,0,0,0
2013,10,24,18,30,6.6000000000000005,4,0,0,0
2013,10,24,19,30,5.800000000000001,4,0,0,0
2013,10,24,20,30,5.300000000000001,8,0,0,0
2013,10,24,21,30,4.9,4,0,0,0
2013,10,24,22,30,4.6000000000000005,0,0,0,0
2013,10,24,23,30,4.3,0,0,0,0
2013,10,25,0,30,3.9000000000000004,0,0,0,0
2013,10,25,1,30,3.8000000000000003,0,0,0,0
2013,10,25,2,30,3.8000000000000003,0,0,0,0
2013,10,25,3,30,3.8000000000000003,4,0,0,0
2013,10,25,4,30,3.6,0,0,0,0
2013,10,25,5,30,3.1,0,0,0,0
2013,10,25,6,30,4.2,0,0,0,0
2013,10,25,7,30,7.9,0,174,39,685
2013,10,25,8,30,12,0,358,54,847
2013,10,25,9,30,14.700000000000001,0,513,63,921
2013,10,25,10,30,16.3,0,618,68,957
2013,10,25,11,30,17.1,1,663,67,972
2013,10,25,12,30,17.3,3,542,203,564
2013,10,25,13,30,17,3,458,192,496
2013,10,25,14,30,16.1,7,366,125,566
2013,10,25,15,30,14.200000000000001,4,181,107,266
2013,10,25,16,30,12.9,4,41,37,37
2013,10,25,17,30,10.9,4,0,0,0
2013,10,25,18,30,10,4,0,0,0
2013,10,25,19,30,8.200000000000001,4,0,0,0
2013,10,25,20,30,6.800000000000001,7,0,0,0
2013,10,25,21,30,6,4,0,0,0
2013,10,25,22,30,5.300000000000001,1,0,0,0
2013,10,25,23,30,4.6000000000000005,3,0,0,0
2013,10,26,0,30,4,4,0,0,0
2013,10,26,1,30,3.4000000000000004,0,0,0,0
2013,10,26,2,30,2.8000000000000003,1,0,0,0
2013,10,26,3,30,2.3000000000000003,1,0,0,0
2013,10,26,4,30,2.2,0,0,0,0
2013,10,26,5,30,2.5,1,0,0,0
2013,10,26,6,30,3.6,4,0,0,0
2013,10,26,7,30,6.5,0,173,35,709
2013,10,26,8,30,9.8,0,357,46,873
2013,10,26,9,30,12.4,0,513,53,950
2013,10,26,10,30,14.5,0,618,56,985
2013,10,26,11,30,15.8,0,665,56,1001
2013,10,26,12,30,16.5,0,649,56,996
2013,10,26,13,30,16.6,0,568,55,966
2013,10,26,14,30,16.1,0,436,49,917
2013,10,26,15,30,14.3,0,264,40,812
2013,10,26,16,30,12.9,0,79,24,545
2013,10,26,17,30,8.8,0,0,0,0
2013,10,26,18,30,7.4,0,0,0,0
2013,10,26,19,30,6.1000000000000005,0,0,0,0
2013,10,26,20,30,5.4,1,0,0,0
2013,10,26,21,30,5,1,0,0,0
2013,10,26,22,30,4.800000000000001,1,0,0,0
2013,10,26,23,30,4.5,0,0,0,0
2013,10,27,0,30,4.4,0,0,0,0
2013,10,27,1,30,4.2,0,0,0,0
2013,10,27,2,30,3.9000000000000004,1,0,0,0
2013,10,27,3,30,3.7,1,0,0,0
2013,10,27,4,30,3.4000000000000004,1,0,0,0
2013,10,27,5,30,3.2,1,0,0,0
2013,10,27,6,30,4.5,1,0,0,0
2013,10,27,7,30,8.200000000000001,0,174,32,753
2013,10,27,8,30,12,0,358,42,900
2013,10,27,9,30,14.600000000000001,0,513,49,967
2013,10,27,10,30,16.3,0,619,54,999
2013,10,27,11,30,17.2,0,663,56,1005
2013,10,27,12,30,17.6,0,643,57,993
2013,10,27,13,30,17.5,0,565,55,967
2013,10,27,14,30,16.8,3,212,181,76
2013,10,27,15,30,14.700000000000001,4,194,91,379
2013,10,27,16,30,13.200000000000001,6,38,34,47
2013,10,27,17,30,10.100000000000001,7,0,0,0
2013,10,27,18,30,9.9,7,0,0,0
2013,10,27,19,30,9.9,4,0,0,0
2013,10,27,20,30,9.8,4,0,0,0
2013,10,27,21,30,9.600000000000001,4,0,0,0
2013,10,27,22,30,9.1,1,0,0,0
2013,10,27,23,30,8.6,0,0,0,0
2013,10,28,0,30,8.1,0,0,0,0
2013,10,28,1,30,7.5,3,0,0,0
2013,10,28,2,30,6.6000000000000005,4,0,0,0
2013,10,28,3,30,5.2,7,0,0,0
2013,10,28,4,30,3.8000000000000003,7,0,0,0
2013,10,28,5,30,2.4000000000000004,4,0,0,0
2013,10,28,6,30,1.9000000000000001,4,0,0,0
2013,10,28,7,30,2.7,1,158,43,618
2013,10,28,8,30,4.4,4,14,14,0
2013,10,28,9,30,6.6000000000000005,4,46,46,0
2013,10,28,10,30,8.700000000000001,4,70,70,0
2013,10,28,11,30,10.4,4,62,62,0
2013,10,28,12,30,11.5,4,28,28,0
2013,10,28,13,30,11.8,4,41,41,0
2013,10,28,14,30,11.100000000000001,4,20,20,0
2013,10,28,15,30,9.1,4,12,12,0
2013,10,28,16,30,7.800000000000001,1,69,26,455
2013,10,28,17,30,2.5,4,0,0,0
2013,10,28,18,30,1,1,0,0,0
2013,10,28,19,30,0.4,1,0,0,0
2013,10,28,20,30,0.30000000000000004,1,0,0,0
2013,10,28,21,30,0.2,1,0,0,0
2013,10,28,22,30,0,1,0,0,0
2013,10,28,23,30,-0.2,1,0,0,0
2013,10,29,0,30,-0.30000000000000004,1,0,0,0
2013,10,29,1,30,-0.4,1,0,0,0
2013,10,29,2,30,-0.5,1,0,0,0
2013,10,29,3,30,-0.7000000000000001,4,0,0,0
2013,10,29,4,30,-0.8,4,0,0,0
2013,10,29,5,30,-0.8,4,0,0,0
2013,10,29,6,30,-0.1,4,0,0,0
2013,10,29,7,30,1.8,1,158,43,629
2013,10,29,8,30,4.6000000000000005,4,20,20,0
2013,10,29,9,30,7.4,4,57,57,0
2013,10,29,10,30,9.700000000000001,4,109,109,0
2013,10,29,11,30,11.100000000000001,4,128,127,1
2013,10,29,12,30,11.8,4,123,123,0
2013,10,29,13,30,11.9,4,35,35,0
2013,10,29,14,30,11.200000000000001,4,73,73,0
2013,10,29,15,30,9.5,7,99,95,15
2013,10,29,16,30,8.3,7,26,26,0
2013,10,29,17,30,3.9000000000000004,7,0,0,0
2013,10,29,18,30,2.3000000000000003,7,0,0,0
2013,10,29,19,30,1.5,6,0,0,0
2013,10,29,20,30,1.3,6,0,0,0
2013,10,29,21,30,1.3,6,0,0,0
2013,10,29,22,30,1.2000000000000002,4,0,0,0
2013,10,29,23,30,0.9,6,0,0,0
2013,10,30,0,30,0.1,7,0,0,0
2013,10,30,1,30,-0.6000000000000001,4,0,0,0
2013,10,30,2,30,-1.1,4,0,0,0
2013,10,30,3,30,-1.5,4,0,0,0
2013,10,30,4,30,-1.7000000000000002,1,0,0,0
2013,10,30,5,30,-2,1,0,0,0
2013,10,30,6,30,-1.2000000000000002,4,0,0,0
2013,10,30,7,30,1.4000000000000001,4,78,67,62
2013,10,30,8,30,4.4,1,346,49,877
2013,10,30,9,30,6.9,0,501,56,954
2013,10,30,10,30,8.700000000000001,0,603,60,983
2013,10,30,11,30,9.700000000000001,3,521,210,527
2013,10,30,12,30,9.9,4,465,252,370
2013,10,30,13,30,9.3,7,10,10,0
2013,10,30,14,30,7.9,6,8,8,0
2013,10,30,15,30,6.1000000000000005,6,5,5,0
2013,10,30,16,30,5.1000000000000005,7,32,29,36
2013,10,30,17,30,2.6,4,0,0,0
2013,10,30,18,30,1.8,4,0,0,0
2013,10,30,19,30,1.1,4,0,0,0
2013,10,30,20,30,0.5,1,0,0,0
2013,10,30,21,30,-0.30000000000000004,1,0,0,0
2013,10,30,22,30,-1,1,0,0,0
2013,10,30,23,30,-1.4000000000000001,0,0,0,0
2013,10,31,0,30,-1.6,4,0,0,0
2013,10,31,1,30,-1.6,0,0,0,0
2013,10,31,2,30,-1.2000000000000002,0,0,0,0
2013,10,31,3,30,-0.9,1,0,0,0
2013,10,31,4,30,-1.3,0,0,0,0
2013,10,31,5,30,-1.8,0,0,0,0
2013,10,31,6,30,-1.2000000000000002,0,0,0,0
2013,10,31,7,30,1.2000000000000002,0,159,36,707
2013,10,31,8,30,3.9000000000000004,0,350,49,901
2013,10,31,9,30,6,0,508,56,979
2013,10,31,10,30,7.7,0,610,59,1004
2013,10,31,11,30,8.9,0,651,60,1010
2013,10,31,12,30,9.4,7,486,222,461
2013,10,31,13,30,9.3,8,374,228,286
2013,10,31,14,30,8.5,1,414,51,907
2013,10,31,15,30,7.1000000000000005,0,244,41,797
2013,10,31,16,30,6.1000000000000005,0,62,22,489
2013,10,31,17,30,2.9000000000000004,1,0,0,0
2013,10,31,18,30,2.3000000000000003,1,0,0,0
2013,10,31,19,30,2,1,0,0,0
2013,10,31,20,30,2,0,0,0,0
2013,10,31,21,30,1.9000000000000001,1,0,0,0
2013,10,31,22,30,1.7000000000000002,4,0,0,0
2013,10,31,23,30,1.6,4,0,0,0
2013,11,1,0,30,1.5,4,0,0,0
2013,11,1,1,30,1.2000000000000002,1,0,0,0
2013,11,1,2,30,0.7000000000000001,0,0,0,0
2013,11,1,3,30,0,1,0,0,0
2013,11,1,4,30,-0.5,4,0,0,0
2013,11,1,5,30,-0.6000000000000001,4,0,0,0
2013,11,1,6,30,0,4,0,0,0
2013,11,1,7,30,2.1,4,116,52,377
2013,11,1,8,30,4.4,3,246,118,386
2013,11,1,9,30,5.9,3,405,128,605
2013,11,1,10,30,7,4,211,200,20
2013,11,1,11,30,7.9,4,507,210,512
2013,11,1,12,30,8.5,4,469,237,408
2013,11,1,13,30,8.6,2,443,158,565
2013,11,1,14,30,8.200000000000001,0,417,54,915
2013,11,1,15,30,6.7,0,243,43,797
2013,11,1,16,30,5.6000000000000005,0,59,22,476
2013,11,1,17,30,2,0,0,0,0
2013,11,1,18,30,1.3,0,0,0,0
2013,11,1,19,30,0.30000000000000004,0,0,0,0
2013,11,1,20,30,-0.5,0,0,0,0
2013,11,1,21,30,-1,0,0,0,0
2013,11,1,22,30,-1.1,0,0,0,0
2013,11,1,23,30,-1.3,0,0,0,0
2013,11,2,0,30,-1.4000000000000001,0,0,0,0
2013,11,2,1,30,-1.5,0,0,0,0
2013,11,2,2,30,-1.6,0,0,0,0
2013,11,2,3,30,-1.5,0,0,0,0
2013,11,2,4,30,-1.4000000000000001,0,0,0,0
2013,11,2,5,30,-1.2000000000000002,0,0,0,0
2013,11,2,6,30,0,1,0,0,0
2013,11,2,7,30,3.2,0,150,32,710
2013,11,2,8,30,7.4,0,334,44,887
2013,11,2,9,30,11.3,0,492,51,972
2013,11,2,10,30,14.5,0,598,55,1008
2013,11,2,11,30,16.400000000000002,0,644,54,1025
2013,11,2,12,30,17.3,0,634,54,1032
2013,11,2,13,30,17.3,0,555,51,1008
2013,11,2,14,30,16.2,0,420,44,959
2013,11,2,15,30,13.3,0,241,36,834
2013,11,2,16,30,11.200000000000001,0,58,20,524
2013,11,2,17,30,6.2,0,0,0,0
2013,11,2,18,30,5.1000000000000005,0,0,0,0
2013,11,2,19,30,4.4,0,0,0,0
2013,11,2,20,30,4.1000000000000005,1,0,0,0
2013,11,2,21,30,4.2,7,0,0,0
2013,11,2,22,30,4.5,7,0,0,0
2013,11,2,23,30,4.9,1,0,0,0
2013,11,3,0,30,5.2,4,0,0,0
2013,11,3,1,30,5.5,7,0,0,0
2013,11,3,2,30,5.6000000000000005,7,0,0,0
2013,11,3,3,30,5.6000000000000005,7,0,0,0
2013,11,3,4,30,5.4,4,0,0,0
2013,11,3,5,30,5.1000000000000005,7,0,0,0
2013,11,3,6,30,5.300000000000001,4,0,0,0
2013,11,3,7,30,6.800000000000001,4,91,59,198
2013,11,3,8,30,9.200000000000001,1,331,49,873
2013,11,3,9,30,11.600000000000001,0,482,57,947
2013,11,3,10,30,13.5,3,441,218,418
2013,11,3,11,30,14.700000000000001,7,610,82,923
2013,11,3,12,30,15.100000000000001,2,520,166,635
2013,11,3,13,30,14.9,3,329,231,197
2013,11,3,14,30,14.100000000000001,3,273,160,291
2013,11,3,15,30,12.200000000000001,7,4,4,0
2013,11,3,16,30,10.8,7,33,24,121
2013,11,3,17,30,7.2,4,0,0,0
2013,11,3,18,30,5.800000000000001,4,0,0,0
2013,11,3,19,30,4.5,7,0,0,0
2013,11,3,20,30,3.1,7,0,0,0
2013,11,3,21,30,2,7,0,0,0
2013,11,3,22,30,0.9,7,0,0,0
2013,11,3,23,30,-0.30000000000000004,4,0,0,0
2013,11,4,0,30,-1.6,4,0,0,0
2013,11,4,1,30,-2.8000000000000003,1,0,0,0
2013,11,4,2,30,-3.6,4,0,0,0
2013,11,4,3,30,-4,4,0,0,0
2013,11,4,4,30,-4.5,4,0,0,0
2013,11,4,5,30,-4.9,4,0,0,0
2013,11,4,6,30,-4.6000000000000005,4,0,0,0
2013,11,4,7,30,-2.6,4,25,25,0
2013,11,4,8,30,0.2,4,231,116,359
2013,11,4,9,30,2.5,4,136,135,2
2013,11,4,10,30,4.1000000000000005,4,132,131,0
2013,11,4,11,30,5.6000000000000005,4,454,249,362
2013,11,4,12,30,6.9,4,430,248,328
2013,11,4,13,30,7.7,7,277,226,104
2013,11,4,14,30,7.6000000000000005,7,150,142,19
2013,11,4,15,30,6.1000000000000005,7,140,93,200
2013,11,4,16,30,4.9,7,23,22,6
2013,11,4,17,30,1.6,6,0,0,0
2013,11,4,18,30,0.7000000000000001,7,0,0,0
2013,11,4,19,30,0.2,4,0,0,0
2013,11,4,20,30,-0.1,4,0,0,0
2013,11,4,21,30,-0.2,1,0,0,0
2013,11,4,22,30,-0.30000000000000004,7,0,0,0
2013,11,4,23,30,-0.8,4,0,0,0
2013,11,5,0,30,-1.3,4,0,0,0
2013,11,5,1,30,-1.8,4,0,0,0
2013,11,5,2,30,-2.7,6,0,0,0
2013,11,5,3,30,-3.4000000000000004,6,0,0,0
2013,11,5,4,30,-3.7,4,0,0,0
2013,11,5,5,30,-3.5,7,0,0,0
2013,11,5,6,30,-3.1,4,0,0,0
2013,11,5,7,30,-2.2,0,128,43,547
2013,11,5,8,30,-0.5,0,312,60,799
2013,11,5,9,30,1,1,466,68,904
2013,11,5,10,30,2.2,0,578,71,963
2013,11,5,11,30,3.2,4,487,206,500
2013,11,5,12,30,3.6,0,616,68,998
2013,11,5,13,30,3.6,0,538,61,979
2013,11,5,14,30,3,0,405,52,930
2013,11,5,15,30,1.5,0,231,39,817
2013,11,5,16,30,0.30000000000000004,1,50,19,491
2013,11,5,17,30,-4.2,1,0,0,0
2013,11,5,18,30,-5.1000000000000005,1,0,0,0
2013,11,5,19,30,-5.6000000000000005,4,0,0,0
2013,11,5,20,30,-5.7,4,0,0,0
2013,11,5,21,30,-5.7,1,0,0,0
2013,11,5,22,30,-5.7,1,0,0,0
2013,11,5,23,30,-5.6000000000000005,0,0,0,0
2013,11,6,0,30,-5.4,0,0,0,0
2013,11,6,1,30,-5.1000000000000005,0,0,0,0
2013,11,6,2,30,-4.7,4,0,0,0
2013,11,6,3,30,-4.4,7,0,0,0
2013,11,6,4,30,-4.1000000000000005,4,0,0,0
2013,11,6,5,30,-3.8000000000000003,4,0,0,0
2013,11,6,6,30,-3,4,0,0,0
2013,11,6,7,30,-1,0,133,33,655
2013,11,6,8,30,1.7000000000000002,0,313,49,850
2013,11,6,9,30,4,1,466,58,934
2013,11,6,10,30,5.9,3,341,247,180
2013,11,6,11,30,7.1000000000000005,0,618,61,997
2013,11,6,12,30,7.7,0,602,60,994
2013,11,6,13,30,7.7,1,524,57,968
2013,11,6,14,30,7.1000000000000005,0,392,49,914
2013,11,6,15,30,5.1000000000000005,0,221,40,786
2013,11,6,16,30,3.7,0,45,19,434
2013,11,6,17,30,0.2,4,0,0,0
2013,11,6,18,30,-0.2,0,0,0,0
2013,11,6,19,30,-0.4,7,0,0,0
2013,11,6,20,30,-0.4,7,0,0,0
2013,11,6,21,30,-0.6000000000000001,7,0,0,0
2013,11,6,22,30,-0.8,1,0,0,0
2013,11,6,23,30,-0.9,4,0,0,0
2013,11,7,0,30,-0.9,4,0,0,0
2013,11,7,1,30,-1,1,0,0,0
2013,11,7,2,30,-1.4000000000000001,0,0,0,0
2013,11,7,3,30,-1.8,0,0,0,0
2013,11,7,4,30,-1.8,0,0,0,0
2013,11,7,5,30,-1.7000000000000002,4,0,0,0
2013,11,7,6,30,-1,4,0,0,0
2013,11,7,7,30,1.5,1,126,30,651
2013,11,7,8,30,5.2,0,303,43,848
2013,11,7,9,30,8.8,0,454,52,929
2013,11,7,10,30,11.200000000000001,0,557,56,968
2013,11,7,11,30,12.700000000000001,0,600,56,980
2013,11,7,12,30,13.600000000000001,0,584,57,973
2013,11,7,13,30,14,0,505,56,939
2013,11,7,14,30,13.4,1,376,50,877
2013,11,7,15,30,11.3,0,209,40,746
2013,11,7,16,30,9.700000000000001,0,40,18,393
2013,11,7,17,30,5.300000000000001,0,0,0,0
2013,11,7,18,30,3.7,0,0,0,0
2013,11,7,19,30,3,0,0,0,0
2013,11,7,20,30,2.8000000000000003,0,0,0,0
2013,11,7,21,30,2.7,0,0,0,0
2013,11,7,22,30,2.6,0,0,0,0
2013,11,7,23,30,2.6,1,0,0,0
2013,11,8,0,30,2.6,0,0,0,0
2013,11,8,1,30,2.6,1,0,0,0
2013,11,8,2,30,2.5,1,0,0,0
2013,11,8,3,30,2.7,1,0,0,0
2013,11,8,4,30,3.1,1,0,0,0
2013,11,8,5,30,3.3000000000000003,1,0,0,0
2013,11,8,6,30,3.9000000000000004,1,0,0,0
2013,11,8,7,30,6.2,0,126,30,668
2013,11,8,8,30,9.3,1,306,44,865
2013,11,8,9,30,11.700000000000001,6,239,192,108
2013,11,8,10,30,13.3,6,283,236,92
2013,11,8,11,30,14.100000000000001,6,438,240,361
2013,11,8,12,30,14.4,6,233,216,32
2013,11,8,13,30,14.3,6,205,190,32
2013,11,8,14,30,13.600000000000001,7,270,142,348
2013,11,8,15,30,11.700000000000001,4,117,89,128
2013,11,8,16,30,10.3,4,20,19,25
2013,11,8,17,30,7,4,0,0,0
2013,11,8,18,30,6.2,7,0,0,0
2013,11,8,19,30,5.5,4,0,0,0
2013,11,8,20,30,4.9,4,0,0,0
2013,11,8,21,30,4.5,4,0,0,0
2013,11,8,22,30,4,4,0,0,0
2013,11,8,23,30,3.6,8,0,0,0
2013,11,9,0,30,3.2,7,0,0,0
2013,11,9,1,30,2.8000000000000003,6,0,0,0
2013,11,9,2,30,2.7,6,0,0,0
2013,11,9,3,30,2.4000000000000004,6,0,0,0
2013,11,9,4,30,2.1,6,0,0,0
2013,11,9,5,30,1.7000000000000002,6,0,0,0
2013,11,9,6,30,2.1,6,0,0,0
2013,11,9,7,30,4.9,6,29,29,0
2013,11,9,8,30,8.6,7,216,105,373
2013,11,9,9,30,11.600000000000001,8,350,147,478
2013,11,9,10,30,13.700000000000001,8,419,201,429
2013,11,9,11,30,15,4,491,174,580
2013,11,9,12,30,15.700000000000001,3,474,172,567
2013,11,9,13,30,15.700000000000001,2,398,165,495
2013,11,9,14,30,14.9,1,367,47,879
2013,11,9,15,30,12.3,0,202,38,744
2013,11,9,16,30,10.3,1,36,16,381
2013,11,9,17,30,7,4,0,0,0
2013,11,9,18,30,5.9,4,0,0,0
2013,11,9,19,30,5,4,0,0,0
2013,11,9,20,30,4.6000000000000005,4,0,0,0
2013,11,9,21,30,4.1000000000000005,4,0,0,0
2013,11,9,22,30,3.6,4,0,0,0
2013,11,9,23,30,3.3000000000000003,4,0,0,0
2013,11,10,0,30,3.2,4,0,0,0
2013,11,10,1,30,2.9000000000000004,7,0,0,0
2013,11,10,2,30,2.6,4,0,0,0
2013,11,10,3,30,2.2,7,0,0,0
2013,11,10,4,30,1.7000000000000002,4,0,0,0
2013,11,10,5,30,1.4000000000000001,1,0,0,0
2013,11,10,6,30,1.9000000000000001,0,0,0,0
2013,11,10,7,30,4.800000000000001,0,117,30,637
2013,11,10,8,30,8.9,0,291,44,839
2013,11,10,9,30,12.5,0,442,52,927
2013,11,10,10,30,14.9,0,545,56,968
2013,11,10,11,30,16.1,0,591,59,981
2013,11,10,12,30,16.6,0,571,61,964
2013,11,10,13,30,16.5,1,494,61,927
2013,11,10,14,30,15.600000000000001,1,367,50,877
2013,11,10,15,30,12.9,0,200,40,737
2013,11,10,16,30,10.9,1,34,17,356
2013,11,10,17,30,7.5,0,0,0,0
2013,11,10,18,30,6.5,0,0,0,0
2013,11,10,19,30,5.800000000000001,0,0,0,0
2013,11,10,20,30,5,0,0,0,0
2013,11,10,21,30,4.2,0,0,0,0
2013,11,10,22,30,3.5,0,0,0,0
2013,11,10,23,30,3.1,1,0,0,0
2013,11,11,0,30,2.8000000000000003,0,0,0,0
2013,11,11,1,30,2.5,0,0,0,0
2013,11,11,2,30,2.3000000000000003,0,0,0,0
2013,11,11,3,30,2,0,0,0,0
2013,11,11,4,30,1.9000000000000001,0,0,0,0
2013,11,11,5,30,1.8,1,0,0,0
2013,11,11,6,30,2.5,7,0,0,0
2013,11,11,7,30,5.4,1,113,26,654
2013,11,11,8,30,9.4,0,289,39,858
2013,11,11,9,30,12.600000000000001,0,439,46,944
2013,11,11,10,30,14.700000000000001,0,539,50,977
2013,11,11,11,30,15.600000000000001,0,585,52,992
2013,11,11,12,30,15.9,0,567,52,980
2013,11,11,13,30,15.4,1,491,51,950
2013,11,11,14,30,13.700000000000001,1,361,44,887
2013,11,11,15,30,10.5,3,127,80,220
2013,11,11,16,30,8.4,1,32,15,373
2013,11,11,17,30,3.2,4,0,0,0
2013,11,11,18,30,1.7000000000000002,4,0,0,0
2013,11,11,19,30,0.7000000000000001,4,0,0,0
2013,11,11,20,30,0.2,4,0,0,0
2013,11,11,21,30,-0.1,1,0,0,0
2013,11,11,22,30,-0.5,1,0,0,0
2013,11,11,23,30,-0.7000000000000001,1,0,0,0
2013,11,12,0,30,-0.8,0,0,0,0
2013,11,12,1,30,-0.8,4,0,0,0
2013,11,12,2,30,-0.8,1,0,0,0
2013,11,12,3,30,-1,0,0,0,0
2013,11,12,4,30,-1,0,0,0,0
2013,11,12,5,30,-0.7000000000000001,1,0,0,0
2013,11,12,6,30,0.5,1,0,0,0
2013,11,12,7,30,3.9000000000000004,0,111,28,643
2013,11,12,8,30,8.200000000000001,0,290,41,869
2013,11,12,9,30,11.200000000000001,0,442,47,957
2013,11,12,10,30,13,0,546,50,999
2013,11,12,11,30,13.9,0,593,52,1014
2013,11,12,12,30,14.3,0,577,51,1010
2013,11,12,13,30,14.4,0,500,48,985
2013,11,12,14,30,13.9,0,369,41,929
2013,11,12,15,30,11.5,0,201,32,800
2013,11,12,16,30,9.600000000000001,0,32,14,427
2013,11,12,17,30,6.2,0,0,0,0
2013,11,12,18,30,4.800000000000001,0,0,0,0
2013,11,12,19,30,3.8000000000000003,0,0,0,0
2013,11,12,20,30,3.3000000000000003,0,0,0,0
2013,11,12,21,30,2.9000000000000004,0,0,0,0
2013,11,12,22,30,2.5,0,0,0,0
2013,11,12,23,30,2.3000000000000003,0,0,0,0
2013,11,13,0,30,2.2,0,0,0,0
2013,11,13,1,30,2.2,0,0,0,0
2013,11,13,2,30,2.2,0,0,0,0
2013,11,13,3,30,2.1,0,0,0,0
2013,11,13,4,30,1.9000000000000001,0,0,0,0
2013,11,13,5,30,1.8,0,0,0,0
2013,11,13,6,30,2.4000000000000004,1,0,0,0
2013,11,13,7,30,5.6000000000000005,0,110,25,682
2013,11,13,8,30,9.9,0,289,38,888
2013,11,13,9,30,13.3,0,442,44,975
2013,11,13,10,30,15.5,7,497,76,855
2013,11,13,11,30,16.5,3,527,101,805
2013,11,13,12,30,16.6,7,475,146,636
2013,11,13,13,30,15.9,4,364,178,407
2013,11,13,14,30,14.200000000000001,7,271,122,424
2013,11,13,15,30,11.5,6,85,78,32
2013,11,13,16,30,10,7,17,17,0
2013,11,13,17,30,7.800000000000001,6,0,0,0
2013,11,13,18,30,7.300000000000001,7,0,0,0
2013,11,13,19,30,6.9,4,0,0,0
2013,11,13,20,30,6.6000000000000005,7,0,0,0
2013,11,13,21,30,6.300000000000001,7,0,0,0
2013,11,13,22,30,6,7,0,0,0
2013,11,13,23,30,5.5,7,0,0,0
2013,11,14,0,30,5.1000000000000005,7,0,0,0
2013,11,14,1,30,4.6000000000000005,7,0,0,0
2013,11,14,2,30,4.2,7,0,0,0
2013,11,14,3,30,3.9000000000000004,6,0,0,0
2013,11,14,4,30,3.7,6,0,0,0
2013,11,14,5,30,3.3000000000000003,4,0,0,0
2013,11,14,6,30,2.9000000000000004,3,0,0,0
2013,11,14,7,30,4.1000000000000005,0,92,37,450
2013,11,14,8,30,6.300000000000001,1,263,60,730
2013,11,14,9,30,8.200000000000001,0,415,68,858
2013,11,14,10,30,9.9,0,522,72,922
2013,11,14,11,30,11.3,0,575,63,973
2013,11,14,12,30,12.200000000000001,0,557,67,953
2013,11,14,13,30,12.5,1,478,68,905
2013,11,14,14,30,12,1,349,60,831
2013,11,14,15,30,10,7,51,51,0
2013,11,14,16,30,8.4,7,16,16,0
2013,11,14,17,30,5.4,4,0,0,0
2013,11,14,18,30,4.6000000000000005,7,0,0,0
2013,11,14,19,30,4.2,7,0,0,0
2013,11,14,20,30,3.6,7,0,0,0
2013,11,14,21,30,2.9000000000000004,6,0,0,0
2013,11,14,22,30,2.1,4,0,0,0
